img_id,Entropy,Complexity,Fisher,Label
772,0.9578878100961816,0.0547896670310326,0.0574240758156184,Emphysematous Area
773,0.9591588471546044,0.0536935822210491,0.0537080379518463,Emphysematous Area
774,0.9623308809917992,0.0478099065191753,0.0482742844540762,Emphysematous Area
775,0.9544860106808866,0.0596301114292585,0.0649364627950841,Emphysematous Area
776,0.9576040441665492,0.0558196935365032,0.0609588658608454,Emphysematous Area
777,0.9514721944759434,0.0640499537313881,0.0705493907039165,Emphysematous Area
778,0.9555308612082176,0.0583472938480331,0.0626718296858078,Emphysematous Area
779,0.9515982084006004,0.0629313340313949,0.0694791703004694,Emphysematous Area
780,0.9587976951047648,0.054762653418761,0.0604303598622942,Emphysematous Area
781,0.958057647642554,0.0545589257459597,0.0598823760708478,Emphysematous Area
782,0.9522981037116576,0.0620446244721167,0.0659547710687756,Emphysematous Area
783,0.9575893036929068,0.0562763195121948,0.0576630581138619,Emphysematous Area
784,0.9593645635189388,0.0530167491236536,0.0622229002052255,Emphysematous Area
785,0.96314174043243,0.048667295454215,0.0512286666639394,Emphysematous Area
786,0.9606396113750194,0.0515036932172224,0.0532646367071253,Emphysematous Area
787,0.955514083253613,0.0590840095353488,0.0611208836824729,Emphysematous Area
788,0.9573368189563668,0.0559188632936178,0.0581281404669209,Emphysematous Area
789,0.9541495636865016,0.059983630371588,0.0637776358451624,Emphysematous Area
790,0.9593616382948932,0.0531602896282751,0.052084382463352,Emphysematous Area
791,0.9599899179475254,0.0523252709550237,0.0535422099146805,Emphysematous Area
792,0.9617692746313498,0.0505068569549881,0.0561110365346243,Emphysematous Area
793,0.9920351415283616,0.0105831964916713,0.0103018072151793,Emphysematous Area
794,0.992877085978945,0.0093341489381945,0.0072046324936466,Emphysematous Area
795,0.9917466674466304,0.0107613676049594,0.0081624910541691,Emphysematous Area
796,0.9911326748496015,0.0115425740429283,0.0082310005341654,Emphysematous Area
797,0.9894902533353396,0.0136560698803579,0.0101290060212387,Emphysematous Area
798,0.989548987203992,0.0137556449860379,0.0123077697477377,Emphysematous Area
799,0.9902781550934908,0.0127406799961295,0.0123289411725301,Emphysematous Area
800,0.9900467632934268,0.0131666915217796,0.012246560999482,Emphysematous Area
801,0.9852736898125172,0.019365019457242,0.0230741410528573,Emphysematous Area
802,0.9899153658812424,0.0131403367672316,0.0123917767826109,Emphysematous Area
803,0.9878123612695248,0.0157172687844214,0.0125280728956359,Emphysematous Area
804,0.9869100338652782,0.0165007352517813,0.01664856218551,Emphysematous Area
805,0.9846300152561974,0.0198077960805969,0.016760174664666,Emphysematous Area
806,0.987621249683718,0.0161632184174712,0.0139819307558335,Emphysematous Area
807,0.9837375124082656,0.0210304449060797,0.0167409836461804,Emphysematous Area
808,0.982263652612251,0.0229060017448142,0.0241544611784974,Emphysematous Area
809,0.984855296299326,0.019602950265186,0.019680264372441,Emphysematous Area
810,0.990481494076783,0.0123870020650218,0.0078911891161509,Emphysematous Area
811,0.9857358469888544,0.0183680262265353,0.0132801461905895,Emphysematous Area
812,0.9841833386710772,0.0203662570796707,0.0155473691995096,Emphysematous Area
813,0.991302126062964,0.0113608736576517,0.0083942652490423,Emphysematous Area
814,0.9894247686362164,0.013759096211294,0.0101931572151592,Emphysematous Area
815,0.9874154457760036,0.0162084385113424,0.0117684868182601,Emphysematous Area
816,0.985405393775897,0.01813180157335,0.0126972927671341,Emphysematous Area
817,0.9896263011601684,0.0136150502575707,0.012190208359319,Emphysematous Area
818,0.9878394046945498,0.015661393843581,0.0148414352949568,Emphysematous Area
819,0.9874972982152568,0.016009680250694,0.016123079155416,Emphysematous Area
820,0.9947130412601952,0.0069971975476043,0.0055524511171272,Emphysematous Area
821,0.9914578776542308,0.0112550292074465,0.0088537625281696,Emphysematous Area
822,0.9910504548390234,0.0115832661944875,0.0089649258010051,Emphysematous Area
823,0.989927655962866,0.013032856695685,0.0125823165081041,Emphysematous Area
824,0.9885017617950336,0.01522138210851,0.0133849102034061,Emphysematous Area
825,0.9849674872811124,0.0191591483819339,0.0155391712715215,Emphysematous Area
826,0.9893705747896429,0.0140513858765237,0.0122130514681303,Emphysematous Area
827,0.985991471146475,0.0180620785361286,0.0166087083327175,Emphysematous Area
828,0.9845434874740432,0.0196095975384176,0.0154474158932713,Emphysematous Area
829,0.9890795846714764,0.0140091440608336,0.0103803982021133,Emphysematous Area
830,0.9864631592924346,0.0171468364929095,0.0125681302245927,Emphysematous Area
831,0.9830017667730208,0.0219493397529425,0.0165103678592698,Emphysematous Area
832,0.9781596188355852,0.0276699593071179,0.0230376379842345,Emphysematous Area
833,0.9879626138085268,0.0155029363615101,0.0142820567353623,Emphysematous Area
834,0.989388267537254,0.0136307731731399,0.0117244370552418,Emphysematous Area
835,0.9879779135557984,0.0153137670254384,0.0110684562222077,Emphysematous Area
836,0.9853331663090412,0.0191302582863518,0.0145217531955585,Emphysematous Area
837,0.9825777569357336,0.022481744562699,0.0178599910558019,Emphysematous Area
838,0.991537140632482,0.0110604512517229,0.0099881773701988,Emphysematous Area
839,0.9901718369377962,0.0126793053369154,0.0107586532203443,Emphysematous Area
840,0.9862900262358164,0.0177693767497459,0.0141518938857978,Emphysematous Area
841,0.9901687770107758,0.0129273834672261,0.0095458541882721,Emphysematous Area
842,0.9913232894193436,0.011453453726525,0.009333977678992,Emphysematous Area
843,0.9878238489801612,0.0155745295644451,0.0148214545433085,Emphysematous Area
844,0.9923360344433664,0.009945177129448,0.0097231967620217,Emphysematous Area
845,0.9909582430443894,0.0119675711645596,0.0100993344489518,Emphysematous Area
846,0.9904103131670656,0.0126292006866911,0.011011932711635,Emphysematous Area
847,0.988872809040402,0.0146969057837217,0.0124887682445981,Emphysematous Area
848,0.9857112600212886,0.0183104691029971,0.0138788840398848,Emphysematous Area
849,0.9883915734577116,0.0147254671145427,0.0149889814998172,Emphysematous Area
850,0.9899778162015648,0.0132135832004579,0.0113248019512475,Emphysematous Area
851,0.9874364666628738,0.0164966023993512,0.0131652105166284,Emphysematous Area
852,0.9901725835792692,0.0127791143387781,0.009288358390587,Emphysematous Area
853,0.9860684441035108,0.0182396035397181,0.0178313789831431,Emphysematous Area
854,0.9852300564986552,0.0196247450151045,0.0173029121473282,Emphysematous Area
855,0.9848811694715686,0.02003467827374,0.0175191597073484,Emphysematous Area
856,0.987158137651366,0.0170462155265709,0.0157680499110144,Emphysematous Area
857,0.9840917028418712,0.0204204994428692,0.0179905419697646,Emphysematous Area
858,0.9893541986762252,0.0139348893796121,0.0128344016188701,Emphysematous Area
859,0.9857177340895474,0.0185316947352473,0.0148353376910989,Emphysematous Area
860,0.986232727999346,0.0177414431876348,0.0127596909985025,Emphysematous Area
861,0.984395727526352,0.0201250360761787,0.0158791297705499,Emphysematous Area
862,0.9879544356842632,0.0154217135942118,0.0109053284995735,Emphysematous Area
863,0.9852856869869924,0.0192553296979919,0.0161662746986658,Emphysematous Area
864,0.985409121885822,0.0188194426535379,0.0146787006152329,Emphysematous Area
865,0.9848655639200194,0.019483823540778,0.0155836632753374,Emphysematous Area
866,0.9862419387568336,0.0180862716309572,0.0138836873780398,Emphysematous Area
867,0.9889834943479368,0.0143611734602137,0.012727384757601,Emphysematous Area
868,0.9883121294422776,0.015294394790553,0.0136070829901578,Emphysematous Area
869,0.9851346792010502,0.0194529978417259,0.0160886086581096,Emphysematous Area
870,0.9878770989794944,0.0159018433611884,0.0116677294871654,Emphysematous Area
871,0.9883879241644288,0.0151476318689238,0.0166074959738245,Emphysematous Area
872,0.9876941891670238,0.0161710023939388,0.0163414078483987,Emphysematous Area
873,0.9837745668173145,0.0208168430651505,0.0200138928967326,Emphysematous Area
874,0.9865090185030146,0.0176321510884003,0.0166365086521456,Emphysematous Area
875,0.9892833441881528,0.0138912570444512,0.0106238474346815,Emphysematous Area
876,0.9900125287839188,0.0130340586718816,0.0107454428260852,Emphysematous Area
877,0.9887302767599484,0.014624075727611,0.0122311270214076,Emphysematous Area
878,0.987026979443934,0.0170794859384347,0.0145909618329434,Emphysematous Area
879,0.987335435590598,0.0163494808698694,0.0138410329817009,Emphysematous Area
880,0.9856167698066824,0.0190922860225212,0.0174897838923682,Emphysematous Area
881,0.9861070038613288,0.0180909938936958,0.0160037291881946,Emphysematous Area
882,0.9861728921790772,0.0177458274673344,0.0135609804834136,Emphysematous Area
883,0.9842646842491388,0.0203852633493759,0.0176373381399394,Emphysematous Area
884,0.9867564068703454,0.0172305921099195,0.013599520696069,Emphysematous Area
885,0.9830250536696096,0.0218855498071104,0.0170369038120415,Emphysematous Area
886,0.9847879217649332,0.0197472314695111,0.0158163158182358,Emphysematous Area
887,0.98439808119302,0.0200589610705733,0.0151183368663309,Emphysematous Area
888,0.9820510841012028,0.0229002425834331,0.018009547710013,Emphysematous Area
889,0.9885140298638648,0.0150291372135058,0.0125664007364511,Emphysematous Area
890,0.990466139377026,0.012480269170274,0.0104462333974497,Emphysematous Area
891,0.9859155279344476,0.0184721726910793,0.0145448224811614,Emphysematous Area
892,0.9879903371971264,0.0156292940412411,0.0110144537715665,Emphysematous Area
893,0.9856428839945234,0.0189694009145319,0.0152501572741022,Emphysematous Area
894,0.9840527413875648,0.0208215921448786,0.0175965405557641,Emphysematous Area
895,0.9815570525299708,0.0237369149932961,0.0224658028028785,Emphysematous Area
896,0.9862924735373136,0.0179128196012528,0.0146319678677571,Emphysematous Area
897,0.986513764692813,0.0177344709498309,0.0172528712954547,Emphysematous Area
898,0.984965136434928,0.0195543570444506,0.0156525098081985,Emphysematous Area
899,0.986900105476914,0.0173698532384286,0.0151871784859984,Emphysematous Area
900,0.9869311703061656,0.017202727515876,0.0154039905820444,Emphysematous Area
901,0.9870265552367862,0.0170578605807291,0.015698368900611,Emphysematous Area
902,0.9855727122456772,0.0190111431855994,0.0163156286442532,Emphysematous Area
903,0.986426277150723,0.017367985053735,0.013936938668462,Emphysematous Area
904,0.9862911932426586,0.017935296393323,0.0174190176751501,Emphysematous Area
905,0.9843344606417096,0.0203422366749966,0.0220419483111048,Emphysematous Area
906,0.9867986349735482,0.0172204540421254,0.015989678983112,Emphysematous Area
907,0.9838182397518784,0.0208339823069356,0.0172792465417536,Emphysematous Area
908,0.9846581817175956,0.0196721382524199,0.017385869092524,Emphysematous Area
909,0.9876608775573884,0.0159151129855964,0.011803924317478,Emphysematous Area
910,0.9831593312336868,0.0215163405711643,0.0183929858776467,Emphysematous Area
911,0.9903496147495804,0.012657005847759,0.0122251981036055,Emphysematous Area
912,0.9871737115016954,0.0165737670503646,0.0145900923217074,Emphysematous Area
913,0.9890058522029704,0.0142034206603624,0.0125042209985361,Emphysematous Area
914,0.9886724742280708,0.0146227844456191,0.0130159964325902,Emphysematous Area
915,0.9884426513393428,0.0149440047193429,0.0122309516297429,Emphysematous Area
916,0.9869356576650968,0.0167639730906573,0.0138383565786877,Emphysematous Area
917,0.9826203060153836,0.0222908624575689,0.0173920042235644,Emphysematous Area
918,0.9833815461181692,0.0211284316058689,0.020197813958634,Emphysematous Area
919,0.9838380805655504,0.0207104362457416,0.0177742314589434,Emphysematous Area
920,0.9874274420035436,0.0163573343960359,0.0156696435208512,Emphysematous Area
921,0.9921138982585478,0.0103829650028175,0.0092093539405836,Emphysematous Area
922,0.9902076965052125,0.0128094846188356,0.0111673576380476,Emphysematous Area
923,0.9892479594256032,0.0140148957925947,0.0112238404395835,Emphysematous Area
924,0.985663239730442,0.0181955303989789,0.0126679693221357,Emphysematous Area
925,0.9882725210920178,0.0146911646328285,0.0116518144686056,Emphysematous Area
926,0.9842076220489752,0.0201231638004497,0.0132101323328918,Emphysematous Area
927,0.9811900272279932,0.0240892605880672,0.0139737665876052,Emphysematous Area
928,0.9885739412222913,0.0146151452895183,0.0099552117039945,Emphysematous Area
929,0.9852927349580072,0.0188173470267486,0.01298042089111,Emphysematous Area
930,0.9899098708471128,0.0130179992929741,0.0105711757010808,Emphysematous Area
931,0.9889824608493908,0.0141065434600597,0.0108605643846421,Emphysematous Area
932,0.9845306878586172,0.0197665827276483,0.0152356414745324,Emphysematous Area
933,0.9879532389624772,0.0154238009866606,0.0097499123993332,Emphysematous Area
934,0.986090290547594,0.0177509980840587,0.0118036990343946,Emphysematous Area
935,0.9896060545441812,0.0133160413865947,0.0110414489759621,Emphysematous Area
936,0.9878309297651764,0.0155696379485648,0.0108454736600292,Emphysematous Area
937,0.9834958709909312,0.0211202682581689,0.013894649629113,Emphysematous Area
938,0.9775173908443704,0.0291246160243421,0.031701087185235,Emphysematous Area
939,0.976627515564854,0.0308102386589473,0.0333637229069359,Emphysematous Area
940,0.969653484412134,0.0396328702061538,0.0450121206530348,Emphysematous Area
941,0.9723170746538756,0.0363174766124194,0.0416800717349724,Emphysematous Area
942,0.9756944934521063,0.0316938016594378,0.0356558624339511,Emphysematous Area
943,0.9746606180305324,0.0333395752205632,0.0374966674244977,Emphysematous Area
944,0.9801373456096432,0.0260294478077956,0.0270063362379836,Emphysematous Area
945,0.9711231866002576,0.0367316797638624,0.0325431026416361,Emphysematous Area
946,0.977993166490847,0.0287484488661618,0.0239117771325361,Emphysematous Area
947,0.9760853090829108,0.0310942859407184,0.0328523435871686,Emphysematous Area
948,0.974750552983654,0.0328802420666594,0.0303939243041399,Emphysematous Area
949,0.9716149920912436,0.0357829319776054,0.0387541673684967,Emphysematous Area
950,0.975631456516482,0.0320375704964409,0.0310702551559616,Emphysematous Area
951,0.9703930072969617,0.0391630281599328,0.0387577035000367,Emphysematous Area
952,0.9827722761088864,0.0225942837353312,0.0222302286778045,Emphysematous Area
953,0.9770028650940163,0.0299202158042344,0.0319331038415649,Emphysematous Area
954,0.975827127531916,0.0306839912766134,0.0215118936804586,Septal Thickening
955,0.9834831520406594,0.0210437187023532,0.0165263437137285,Septal Thickening
956,0.9773123811792106,0.028653304878453,0.0222584698260988,Septal Thickening
957,0.9790294720892576,0.0267100948951495,0.0200479608778718,Septal Thickening
958,0.9843473176919132,0.0201771279354716,0.0136355991728446,Septal Thickening
959,0.9842019114561588,0.0202789630744015,0.0130881638401237,Septal Thickening
960,0.9833552590607064,0.0213400204365415,0.0133952626951309,Septal Thickening
961,0.9809366779574872,0.0250628206056891,0.0236734132969686,Septal Thickening
962,0.9849131082797814,0.019693854924174,0.020214459468243,Septal Thickening
963,0.981677104376536,0.023710219497848,0.0233997220585509,Septal Thickening
964,0.9779533166976514,0.027776129849399,0.0219339948217934,Septal Thickening
965,0.9807928477415389,0.0243351692847298,0.0166407624799673,Septal Thickening
966,0.9815746373291742,0.0240810138470352,0.0204799934118334,Septal Thickening
967,0.9797476017690592,0.0257608298401729,0.0212815206553017,Septal Thickening
968,0.9741889583086396,0.032767395379202,0.0304476401082216,Septal Thickening
969,0.9749946197615008,0.0318070769982833,0.0237640686896561,Septal Thickening
970,0.975954481285142,0.030125849061877,0.02685025559053,Septal Thickening
971,0.9772503750555364,0.0292289403654451,0.0288163197660424,Septal Thickening
972,0.9752963085725584,0.0317788505748837,0.0278154290830894,Septal Thickening
973,0.9826245815485743,0.0225335405313467,0.0188744326042587,Septal Thickening
974,0.9793165431469047,0.0272061147244932,0.0279281987429583,Septal Thickening
975,0.984295359647791,0.0205347459191223,0.0252683801776796,Septal Thickening
976,0.984072774582357,0.0209184703987994,0.0256887425364065,Septal Thickening
977,0.9816259185488868,0.0236485068631372,0.0279585351924696,Septal Thickening
978,0.9797166462353348,0.0264948773005224,0.0305463139804365,Septal Thickening
979,0.981928842828619,0.0236937722723968,0.027549934186,Septal Thickening
980,0.9793758316192068,0.0261961923955546,0.0171764788418738,Septal Thickening
981,0.9807647284101504,0.024613191015062,0.0224796862924714,Septal Thickening
982,0.9785290507751144,0.0273616149851371,0.0295381269439817,Septal Thickening
983,0.983586617451422,0.0214057064311458,0.0225635638879802,Septal Thickening
984,0.9756425894515968,0.0318789306085102,0.0277952165442052,Septal Thickening
985,0.9781404020205794,0.0285418482809936,0.0255307813525394,Septal Thickening
986,0.9791259083343814,0.0274622242733461,0.0234643691731544,Septal Thickening
987,0.9732396505247316,0.0347411822831728,0.0406920760387021,Septal Thickening
988,0.9699223799090856,0.0394018598231913,0.0442290182452456,Septal Thickening
989,0.9723599380488658,0.0359572696412132,0.0428673655277718,Septal Thickening
990,0.972318424012862,0.036567486798628,0.0405354406875495,Septal Thickening
991,0.9681017893827064,0.0415754928695512,0.0422813728131731,Septal Thickening
992,0.9749638366931882,0.032758698958356,0.0370439523293703,Septal Thickening
993,0.974174608427955,0.0341653393839207,0.0367376321664504,Septal Thickening
994,0.9783719459268668,0.0285535537459941,0.0316667471961097,Septal Thickening
995,0.979822548385842,0.0264819558515126,0.0311185954455721,Septal Thickening
996,0.979650485412194,0.0267985811270381,0.0316121821705504,Septal Thickening
997,0.9747636827856964,0.0327870205459982,0.0362576941871741,Septal Thickening
998,0.9720397325914936,0.0351029165485892,0.0221229355819435,Septal Thickening
999,0.9760466265511798,0.0307737231352018,0.0296176246360487,Septal Thickening
1000,0.980293704217994,0.0247694431099915,0.0161600997664607,Septal Thickening
1001,0.9831136511258696,0.021308490748143,0.013126556109336,Septal Thickening
1002,0.9901736056352668,0.0125281485043541,0.0077811568576034,Septal Thickening
1003,0.9900288197227456,0.0125005091395385,0.005741891559051,Septal Thickening
1004,0.9911296438911606,0.0113446855282757,0.008673522392761,Septal Thickening
1005,0.985722809595254,0.0181771186458261,0.0136518307508481,Septal Thickening
1006,0.985285018033926,0.018653058421354,0.0165370049373608,Septal Thickening
1007,0.9829347379358376,0.021651775373167,0.0135900391197749,Septal Thickening
1008,0.9809851608889868,0.024147708147937,0.0155183636918786,Septal Thickening
1009,0.9807649280820264,0.0241756021990138,0.0180552968481785,Septal Thickening
1010,0.987411384980677,0.0162194897361989,0.014578713756835,Septal Thickening
1011,0.9893069489716532,0.0137087049946238,0.0120913625033313,Septal Thickening
1012,0.9849828115095646,0.0190719714353495,0.0122262439591246,Septal Thickening
1013,0.987485500843551,0.0157143500051549,0.018641027420083,Septal Thickening
1014,0.9804870926021322,0.0244273638874898,0.027060695017224,Septal Thickening
1015,0.9779758391781084,0.0274646573138876,0.02464898227074,Septal Thickening
1016,0.98136298761935,0.0235894105025315,0.0202214757654362,Septal Thickening
1017,0.9798690072340628,0.0254095040803444,0.0178302299766172,Septal Thickening
1018,0.986474242128223,0.0172460807474397,0.0116760131129479,Septal Thickening
1019,0.9914889223568084,0.010930879329891,0.0128059400565499,Septal Thickening
1020,0.9856627498475786,0.0179477319493198,0.0228558857278545,Septal Thickening
1021,0.9839839472194768,0.0198552331492523,0.0242718494032696,Septal Thickening
1022,0.9818462503730784,0.0228602052382441,0.0244992549907549,Septal Thickening
1023,0.9822458004892632,0.0225004467916968,0.0185494271598295,Septal Thickening
1024,0.9885061657904988,0.0145357809690721,0.0083989662551898,Septal Thickening
1025,0.9872284994947488,0.016124412701127,0.0125004173014371,Septal Thickening
1026,0.991558323211474,0.0108856111018655,0.0130131335886464,Septal Thickening
1027,0.9843802013655631,0.0199014232474441,0.0266118175661247,Septal Thickening
1028,0.9844536618503518,0.0196660121021067,0.0244993480158187,Septal Thickening
1029,0.9827275990933464,0.0216676535625646,0.0247805268988728,Septal Thickening
1030,0.9925289079778158,0.0095646787701247,0.0100284096658995,Septal Thickening
1031,0.9911234666724714,0.0114023682215233,0.0114193140770286,Septal Thickening
1032,0.9858548343537716,0.0181117165863874,0.0183040241681804,Septal Thickening
1033,0.9859755464884804,0.018092931828611,0.0152899122255396,Septal Thickening
1034,0.9842968689296118,0.0198574795662184,0.0181727123902936,Septal Thickening
1035,0.9846523129577242,0.0194455580744601,0.0188155342618048,Septal Thickening
1036,0.98143316465742,0.0233802954365268,0.0198125730205459,Septal Thickening
1037,0.9899046098128028,0.0128617355925645,0.0082551642314398,Septal Thickening
1038,0.9834428614199604,0.0207707461602403,0.0170620634431618,Septal Thickening
1039,0.9842507240886372,0.0197443299138431,0.0172511506285622,Septal Thickening
1040,0.991052000013052,0.011492181383588,0.0094438693858337,Septal Thickening
1041,0.9796463362791996,0.0255971967171544,0.0203583200594589,Septal Thickening
1042,0.985284201331176,0.0187675303937127,0.0122172834033216,Septal Thickening
1043,0.9900898849296552,0.0127687133454307,0.0151501603939726,Septal Thickening
1044,0.9904209549292168,0.0125046685822974,0.0125622367860529,Septal Thickening
1045,0.9895804980759588,0.0135443843903737,0.0167898159635788,Septal Thickening
1046,0.9867687682652362,0.0172435739570708,0.0189251128236988,Septal Thickening
1047,0.9903474066834812,0.0124628293086102,0.0136282739508053,Septal Thickening
1048,0.991718152815516,0.010552217773742,0.009690533723736,Septal Thickening
1049,0.9892641504608926,0.0134697223497658,0.0101530675906063,Septal Thickening
1050,0.9885765499725228,0.0146029408956014,0.0133146930702435,Septal Thickening
1051,0.9838166750441024,0.0205796801051178,0.0169601346371852,Septal Thickening
1052,0.9790090510568928,0.0264750874888041,0.0216308418201231,Septal Thickening
1053,0.9755133378179984,0.0306609960812659,0.0231822028156069,Septal Thickening
1054,0.9831296241550144,0.0216496239927773,0.0154761991977004,Septal Thickening
1055,0.9865203673983072,0.0173141216753377,0.015509963162295,Septal Thickening
1056,0.9876879844565538,0.0157707182848131,0.0130022636264103,Septal Thickening
1057,0.9869697352852932,0.0165455149073783,0.0148339358841958,Septal Thickening
1058,0.985174466826049,0.0190053285196609,0.0183445423010069,Septal Thickening
1059,0.9888155223681564,0.0142286478718037,0.0124479700769173,Septal Thickening
1060,0.9912338576662394,0.0113533212027493,0.0103961073718429,Septal Thickening
1061,0.9915334064174782,0.0109270827855945,0.0077790411579436,Septal Thickening
1062,0.9908444975741284,0.0116913969832671,0.0083282933795591,Septal Thickening
1063,0.986016433303214,0.0178239510817923,0.0147270737675783,Septal Thickening
1064,0.9844430996430164,0.0199213846315204,0.0189721503457668,Septal Thickening
1065,0.9871521352704516,0.0164688749557185,0.0144196493130553,Septal Thickening
1066,0.9825321047288432,0.0221846933400534,0.0186301608157736,Septal Thickening
1067,0.9779805879007544,0.0276944033907904,0.0225355729125812,Septal Thickening
1068,0.9861355802515602,0.0176992759660573,0.0162151839357911,Septal Thickening
1069,0.9861426400005022,0.0176305159563266,0.0189763849046926,Septal Thickening
1070,0.9809681197391938,0.0242906917772318,0.0231629630821553,Septal Thickening
1071,0.9787799525037096,0.0270271594176451,0.0256105115332955,Septal Thickening
1072,0.9825442125443437,0.0223415365531719,0.0139478352831905,Septal Thickening
1073,0.9840584885470438,0.0206249813650686,0.015282508089163,Septal Thickening
1074,0.9869548200822792,0.0164306024278416,0.0144923905707088,Septal Thickening
1075,0.9871391996548964,0.0164006681933253,0.0159529973965044,Septal Thickening
1076,0.9868123055681126,0.0168327908591592,0.0150464677924925,Septal Thickening
1077,0.987134269172544,0.0164134564392244,0.0108292283991561,Septal Thickening
1078,0.9915336718177552,0.0110721335400201,0.0086563474760841,Septal Thickening
1079,0.9916414443631228,0.0107652674124977,0.008200484405662,Septal Thickening
1080,0.984763384382029,0.0193193631244683,0.0135792622873075,Septal Thickening
1081,0.9855394915686468,0.0184690540720588,0.0134610024154521,Septal Thickening
1082,0.988309543714942,0.0150160485354783,0.0122398360047836,Septal Thickening
1083,0.9896798398191672,0.0132047542173624,0.0107772067273137,Septal Thickening
1084,0.9940168162264588,0.0076735313107544,0.0058600605188985,Septal Thickening
1085,0.9860990657706312,0.0178445518234138,0.0145128470496072,Septal Thickening
1086,0.984057977918396,0.0204620263688142,0.0175209895814708,Septal Thickening
1087,0.9787083183566184,0.0264182573066284,0.0295723421048302,Septal Thickening
1088,0.9797818072752462,0.0254857599312938,0.0227052727946763,Septal Thickening
1089,0.978015301257904,0.0277516330892996,0.0226446774728777,Septal Thickening
1090,0.9811534021804748,0.0239290086468067,0.017051344930573,Septal Thickening
1091,0.9896486553371822,0.0132913754842097,0.0097270874023773,Septal Thickening
1092,0.984961178483569,0.0187751158368317,0.0225216820879888,Septal Thickening
1093,0.9811678652699102,0.0236143542927432,0.0257087121242932,Septal Thickening
1094,0.9783541562873964,0.0272691504538119,0.0286024175694684,Septal Thickening
1095,0.9774179922488456,0.0283796640438131,0.0284827379076935,Septal Thickening
1096,0.9797739006977798,0.0255778660094711,0.0217139591456964,Septal Thickening
1097,0.9842146325933,0.0203393130566443,0.0136377353815669,Septal Thickening
1098,0.985960494687581,0.0180792287872999,0.0118473173933367,Septal Thickening
1099,0.9904959695992545,0.012216749996554,0.0086146227360907,Septal Thickening
1100,0.9912800897600806,0.0114406356146702,0.0122934807769849,Septal Thickening
1101,0.9904445742022844,0.0127253674317099,0.0158339632065297,Septal Thickening
1102,0.9911867359583876,0.0113734137250656,0.0098435240344951,Septal Thickening
1103,0.9936464319533708,0.0082461097208848,0.0088270270466399,Septal Thickening
1104,0.9860156810048496,0.0178957028466041,0.0194017911043197,Septal Thickening
1105,0.98310302682096,0.0214511405475101,0.0198729016590075,Septal Thickening
1106,0.992783103649712,0.0092387854092431,0.0064781703563144,Septal Thickening
1107,0.9922101402278763,0.0098686517623121,0.0094813434935487,Septal Thickening
1108,0.9903311969929568,0.0125855276898989,0.0116482276986876,Septal Thickening
1109,0.9882462521194144,0.0150613720968099,0.011083817265723,Septal Thickening
1110,0.9924193558058594,0.0098088660115366,0.0079890203735314,Septal Thickening
1111,0.9870253765936692,0.0169853681678066,0.0140394126307561,Septal Thickening
1112,0.9865296328614988,0.017546681957374,0.0144715518244198,Septal Thickening
1113,0.9907959038426836,0.0119595613964576,0.0104014518132809,Septal Thickening
1114,0.9827568031705092,0.0219045311139755,0.0167215515529316,Septal Thickening
1115,0.9828289287588712,0.0218652042901452,0.0141010099417013,Septal Thickening
1116,0.9888562460837536,0.0143354909222051,0.0084435536266957,Septal Thickening
1117,0.988419569229178,0.0146034041011424,0.0105211864363456,Septal Thickening
1118,0.9865291308508608,0.017513382873402,0.0178247588428963,Septal Thickening
1119,0.983235315608736,0.0213903743531356,0.0180350461940146,Septal Thickening
1120,0.9868464416833268,0.017132365044498,0.0137754097776611,Septal Thickening
1121,0.9870707323333732,0.0165287770398029,0.0081065044722468,Septal Thickening
1122,0.9864433647090544,0.0173475712073517,0.0114844030358733,Septal Thickening
1123,0.9858234654230862,0.0184694324810468,0.0196085771170351,Septal Thickening
1124,0.9869812761065144,0.0167444594521951,0.0110945050737467,Septal Thickening
1125,0.9871913589165467,0.0161878859725499,0.0095965549876834,Septal Thickening
1126,0.990747359087042,0.012027547514844,0.0085643876553675,Septal Thickening
1127,0.9883055142991332,0.015277513677186,0.0135955700502249,Septal Thickening
1128,0.99216503561638,0.0102111266076256,0.010047412490155,Septal Thickening
1129,0.9894165306469976,0.0136353335811079,0.0121639719615124,Septal Thickening
1130,0.9866051767946022,0.0174736906227975,0.0165132045155373,Septal Thickening
1131,0.9864630245728216,0.0175934938306822,0.0158122612831018,Septal Thickening
1132,0.9848807163161064,0.0190434787602374,0.0182444750307664,Septal Thickening
1133,0.9818537649391412,0.0228425564345269,0.019811851381284,Septal Thickening
1134,0.9865359930886076,0.0170731505025441,0.0186345777849395,Septal Thickening
1135,0.9862516070057588,0.0176525233912787,0.0174858929448151,Septal Thickening
1136,0.9880857746585748,0.0155328416497736,0.0120830657848931,Septal Thickening
1137,0.9854896251222954,0.0184516482696793,0.0121479056282612,Septal Thickening
1138,0.9882597773574436,0.0150962420923843,0.0100817850581252,Septal Thickening
1139,0.989276098530808,0.0137078161806511,0.0129818232451466,Septal Thickening
1140,0.9898372141660128,0.0133531640229199,0.0108176998182146,Septal Thickening
1141,0.9878719722929296,0.0156903264540456,0.0120123164473011,Septal Thickening
1142,0.9860829879933302,0.0180697998412991,0.0131576851445984,Septal Thickening
1143,0.9859107985129556,0.018257280262421,0.0156356550815483,Septal Thickening
1144,0.9903886619157154,0.0125085431613469,0.0105095838427084,Septal Thickening
