0,Smoothness,Curve structure,Label
687,0.09649785840262032,0.13429075333837237,Emphysematous Area
688,0.060216679264298356,0.14084152179390272,Emphysematous Area
689,0.09246661627614011,0.1368102796674225,Emphysematous Area
690,0.1015369110607206,0.11463844797178135,Emphysematous Area
691,0.09473418997228517,0.13151927437641725,Emphysematous Area
692,0.11564625850340138,0.1438649533887629,Emphysematous Area
693,0.08742756361803983,0.1484001007810532,Emphysematous Area
694,0.11967750062988164,0.11615016376921139,Emphysematous Area
695,0.09523809523809523,0.09977324263038545,Emphysematous Area
696,0.0977576215671454,0.1264802217183169,Emphysematous Area
697,0.0922146636432351,0.1244646006550768,Emphysematous Area
698,0.07936507936507936,0.1126228269085412,Emphysematous Area
699,0.06399596875787356,0.10582010582010581,Emphysematous Area
700,0.0975056689342404,0.07986898463088937,Emphysematous Area
701,0.07533383723859916,0.09649785840262029,Emphysematous Area
702,0.09473418997228522,0.10582010582010579,Emphysematous Area
703,0.09649785840262032,0.12421264802217188,Emphysematous Area
704,0.1068279163517259,0.1244646006550768,Emphysematous Area
705,0.11136306374401617,0.14865205341395818,Emphysematous Area
706,0.12572436381960195,0.15343915343915343,Emphysematous Area
707,0.10229276895943568,0.13958175862937766,Emphysematous Area
708,0.10103300579491054,0.10153691106072063,Emphysematous Area
709,0.07684555303602919,0.13076341647770223,Emphysematous Area
710,0.08037288989669944,0.1332829428067523,Emphysematous Area
711,0.08868732678256491,0.11841773746535653,Emphysematous Area
712,0.08944318468127993,0.14033761652809273,Emphysematous Area
713,0.09725371630133539,0.13958175862937766,Emphysematous Area
714,0.09246661627614011,0.16402116402116404,Emphysematous Area
715,0.09800957420005041,0.13983371126228272,Emphysematous Area
716,0.0884353741496599,0.16351725875535394,Emphysematous Area
717,0.07734945830183931,0.1554547745023936,Emphysematous Area
718,0.09347442680776019,0.11312673217435126,Emphysematous Area
719,0.08742756361803983,0.1035525321239607,Emphysematous Area
720,0.125724363819602,0.14084152179390275,Emphysematous Area
721,0.12320483749055178,0.11312673217435126,Emphysematous Area
722,0.09624590576971531,0.13353489543965735,Emphysematous Area
723,0.1111111111111111,0.12622826908541196,Emphysematous Area
724,0.08893927941546992,0.11615016376921139,Emphysematous Area
725,0.09095490047871002,0.13177122700932226,Emphysematous Area
726,0.07936507936507936,0.15646258503401358,Emphysematous Area
727,0.09775762156714546,0.13303099017384737,Emphysematous Area
728,0.08767951625094483,0.13958175862937766,Emphysematous Area
729,0.09372637944066514,0.11791383219954649,Emphysematous Area
730,0.09070294784580496,0.14008566389518767,Emphysematous Area
731,0.0803728898966995,0.1408415217939027,Emphysematous Area
732,0.10884353741496605,0.13403880070546734,Emphysematous Area
733,0.1033005794910557,0.1421012849584278,Emphysematous Area
734,0.10556815318720081,0.12421264802217186,Emphysematous Area
735,0.08641975308641975,0.12219702695893175,Emphysematous Area
736,0.10229276895943562,0.08515998992189466,Emphysematous Area
737,0.1111111111111111,0.12975560594608215,Emphysematous Area
738,0.1030486268581507,0.1126228269085412,Emphysematous Area
739,0.09826152683295541,0.13000755857898713,Emphysematous Area
740,0.10481229528848579,0.14310909549004786,Emphysematous Area
741,0.09448223733938022,0.1524313429075334,Emphysematous Area
742,0.11715797430083147,0.13580246913580243,Emphysematous Area
743,0.10078105316200558,0.12547241118669694,Emphysematous Area
744,0.1053162005542958,0.13756613756613761,Emphysematous Area
745,0.11312673217435126,0.13126732174351224,Emphysematous Area
746,0.09674981103552532,0.12698412698412698,Emphysematous Area
747,0.10002519526329051,0.14789619551524313,Emphysematous Area
748,0.10178886369362561,0.1300075585789872,Emphysematous Area
749,0.11237087427563619,0.14109347442680778,Emphysematous Area
750,0.0992693373645755,0.10985134794658602,Emphysematous Area
751,0.11035525321239609,0.12446460065507683,Emphysematous Area
752,0.11010330057949108,0.12219702695893167,Emphysematous Area
753,0.0959939531368103,0.12370874275636184,Emphysematous Area
754,0.09347442680776019,0.127236079617032,Emphysematous Area
755,0.08213655832703454,0.14814814814814814,Emphysematous Area
756,0.0997732426303855,0.13907785336356762,Emphysematous Area
757,0.1148904006046863,0.14965986394557823,Emphysematous Area
758,0.11615016376921139,0.14991181657848324,Emphysematous Area
759,0.1106072058453011,0.14688838498362308,Emphysematous Area
760,0.19803476946334092,0.1809019904257999,Emphysematous Area
761,0.2050894431846812,0.17989417989417988,Emphysematous Area
762,0.20609725371630133,0.1980347694633409,Emphysematous Area
763,0.2048374905517762,0.2023179642227261,Emphysematous Area
764,0.20156210632401111,0.20005039052658097,Emphysematous Area
765,0.20282186948853614,0.19929453262786598,Emphysematous Area
766,0.19475938523557573,0.18266565885613506,Emphysematous Area
767,0.18039808515998995,0.17989417989417994,Emphysematous Area
768,0.19627110103300577,0.17611489040060463,Emphysematous Area
769,0.20181405895691612,0.1776266061980348,Emphysematous Area
770,0.21138825900730657,0.200806248425296,Emphysematous Area
771,0.19627110103300588,0.19979843789367596,Emphysematous Area
772,0.2050894431846813,0.1884605694129503,Emphysematous Area
773,0.19400352733686071,0.20256991685563114,Emphysematous Area
774,0.19098009574200053,0.15923406399596873,Emphysematous Area
775,0.20760896951373148,0.20206601158982113,Emphysematous Area
776,0.19904257999496094,0.20307382212144115,Emphysematous Area
777,0.21768707482993194,0.20609725371630133,Emphysematous Area
778,0.20786092214663648,0.1992945326278659,Emphysematous Area
779,0.21919879062736208,0.19753086419753085,Emphysematous Area
780,0.19072814310909542,0.20886873267825645,Emphysematous Area
781,0.20231796422272613,0.18316956412194507,Emphysematous Area
782,0.21768707482993194,0.19652305366591077,Emphysematous Area
783,0.19652305366591077,0.20962459057697153,Emphysematous Area
784,0.20030234315948608,0.1856890904509952,Emphysematous Area
785,0.1783824640967499,0.20055429579239098,Emphysematous Area
786,0.19551524313429075,0.18795666414714032,Emphysematous Area
787,0.19954648526077107,0.2101284958427816,Emphysematous Area
788,0.20282186948853614,0.19223985890652556,Emphysematous Area
789,0.2121441169060217,0.19501133786848068,Emphysematous Area
790,0.18896447467876037,0.19601914840010082,Emphysematous Area
791,0.18896447467876049,0.19702695893172087,Emphysematous Area
792,0.18921642731166538,0.19425547996976564,Emphysematous Area
793,0.05542957923910302,0.10985134794658602,Emphysematous Area
794,0.06046863189720336,0.08717561098513477,Emphysematous Area
795,0.060972537163013374,0.09624590576971537,Emphysematous Area
796,0.06525573192239859,0.1015369110607206,Emphysematous Area
797,0.06752330561854375,0.1164021164021164,Emphysematous Area
798,0.08390022675736963,0.11816578483245149,Emphysematous Area
799,0.07659360040312418,0.11186696900982618,Emphysematous Area
800,0.07709750566893425,0.11186696900982612,Emphysematous Area
801,0.10985134794658608,0.13151927437641725,Emphysematous Area
802,0.06903502141597384,0.1012849584278156,Emphysematous Area
803,0.06827916351725877,0.11161501637692117,Emphysematous Area
804,0.0917107583774251,0.08112874779541446,Emphysematous Area
805,0.0881834215167549,0.11035525321239609,Emphysematous Area
806,0.07533383723859916,0.11514235323759131,Emphysematous Area
807,0.09700176366843033,0.11816578483245155,Emphysematous Area
808,0.11892164273116657,0.12144116906021668,Emphysematous Area
809,0.10254472159234068,0.12673217435122197,Emphysematous Area
810,0.07079868984630894,0.10254472159234063,Emphysematous Area
811,0.07608969513731417,0.13353489543965735,Emphysematous Area
812,0.09448223733938016,0.11312673217435124,Emphysematous Area
813,0.0619803476946334,0.11237087427563622,Emphysematous Area
814,0.07583774250440917,0.09851347946586042,Emphysematous Area
815,0.07004283194759386,0.12496850592088687,Emphysematous Area
816,0.07231040564373897,0.127236079617032,Emphysematous Area
817,0.07986898463088943,0.1156462585034014,Emphysematous Area
818,0.08868732678256486,0.09120685311161503,Emphysematous Area
819,0.09271856890904512,0.11740992693373645,Emphysematous Area
820,0.047619047619047616,0.09549004787100024,Emphysematous Area
821,0.06777525825144876,0.1015369110607206,Emphysematous Area
822,0.06575963718820865,0.10456034265558073,Emphysematous Area
823,0.0844041320231797,0.10002519526329051,Emphysematous Area
824,0.08238851095993954,0.1252204585537919,Emphysematous Area
825,0.08641975308641975,0.11715797430083147,Emphysematous Area
826,0.0844041320231797,0.12421264802217186,Emphysematous Area
827,0.09095490047871002,0.11967750062988161,Emphysematous Area
828,0.09674981103552532,0.1128747795414462,Emphysematous Area
829,0.07180650037792896,0.09448223733938016,Emphysematous Area
830,0.07331821617535905,0.11211892164273113,Emphysematous Area
831,0.0917107583774251,0.13202317964222726,Emphysematous Area
832,0.08390022675736963,0.14537666918619302,Emphysematous Area
833,0.0975056689342404,0.08742756361803977,Emphysematous Area
834,0.07331821617535905,0.08893927941546992,Emphysematous Area
835,0.08541194255479972,0.09448223733938019,Emphysematous Area
836,0.08314436885865456,0.1380700428319476,Emphysematous Area
837,0.09045099521289995,0.13227513227513227,Emphysematous Area
838,0.05618543713781815,0.10959939531368101,Emphysematous Area
839,0.06928697404887879,0.09397833207357015,Emphysematous Area
840,0.09145880574452009,0.1221970269589317,Emphysematous Area
841,0.07432602670697913,0.12068531116150161,Emphysematous Area
842,0.07684555303602919,0.1015369110607206,Emphysematous Area
843,0.08692365835222982,0.09901738473167043,Emphysematous Area
844,0.07407407407407413,0.08717561098513477,Emphysematous Area
845,0.06802721088435376,0.11085915847820607,Emphysematous Area
846,0.08012093726379443,0.11237087427563613,Emphysematous Area
847,0.08112874779541446,0.11992945326278664,Emphysematous Area
848,0.08112874779541451,0.12396069538926685,Emphysematous Area
849,0.09297052154195012,0.08742756361803983,Emphysematous Area
850,0.08490803728898971,0.10456034265558076,Emphysematous Area
851,0.08289241622574961,0.13479465860418244,Emphysematous Area
852,0.07205845301083397,0.1128747795414462,Emphysematous Area
853,0.1015369110607206,0.1257243638196019,Emphysematous Area
854,0.1035525321239607,0.12773998488284202,Emphysematous Area
855,0.10002519526329051,0.13429075333837237,Emphysematous Area
856,0.08591584782060974,0.11917359536407157,Emphysematous Area
857,0.10380448475686571,0.12043335852859663,Emphysematous Area
858,0.08591584782060974,0.10355253212396068,Emphysematous Area
859,0.07835726883345934,0.12522045855379194,Emphysematous Area
860,0.06676744771982873,0.12723607961703196,Emphysematous Area
861,0.09171075837742504,0.12093726379440667,Emphysematous Area
862,0.07029478458049893,0.11816578483245149,Emphysematous Area
863,0.08541194255479972,0.12874779541446205,Emphysematous Area
864,0.08213655832703454,0.12950365331317712,Emphysematous Area
865,0.0884353741496599,0.11766187956664151,Emphysematous Area
866,0.07734945830183926,0.14991181657848324,Emphysematous Area
867,0.08415217939027458,0.10632401108591588,Emphysematous Area
868,0.06676744771982868,0.12118921642731167,Emphysematous Area
869,0.08541194255479972,0.12622826908541196,Emphysematous Area
870,0.07029478458049893,0.11967750062988161,Emphysematous Area
871,0.09423028470647526,0.11388259007306623,Emphysematous Area
872,0.0879314688838499,0.12522045855379188,Emphysematous Area
873,0.11388259007306628,0.10985134794658602,Emphysematous Area
874,0.0922146636432351,0.11791383219954643,Emphysematous Area
875,0.0864197530864198,0.1050642479213908,Emphysematous Area
876,0.08692365835222982,0.1111111111111111,Emphysematous Area
877,0.09322247417485513,0.10833963214915598,Emphysematous Area
878,0.0881834215167549,0.13504661123708744,Emphysematous Area
879,0.0919627110103301,0.1015369110607206,Emphysematous Area
880,0.08944318468127993,0.14940791131267323,Emphysematous Area
881,0.09826152683295541,0.11740992693373642,Emphysematous Area
882,0.0959939531368103,0.10859158478206091,Emphysematous Area
883,0.09271856890904512,0.13051146384479717,Emphysematous Area
884,0.09070294784580502,0.11085915847820615,Emphysematous Area
885,0.0957420005039053,0.13756613756613756,Emphysematous Area
886,0.09649785840262032,0.11413454270597131,Emphysematous Area
887,0.08566389518770473,0.12093726379440661,Emphysematous Area
888,0.0977576215671454,0.13151927437641725,Emphysematous Area
889,0.08289241622574955,0.10153691106072055,Emphysematous Area
890,0.07281431090954898,0.1030486268581507,Emphysematous Area
891,0.0803728898966995,0.1302595112118921,Emphysematous Area
892,0.08289241622574955,0.11514235323759131,Emphysematous Area
893,0.09070294784580496,0.13655832703451748,Emphysematous Area
894,0.10758377425044091,0.12773998488284202,Emphysematous Area
895,0.10758377425044091,0.12773998488284202,Emphysematous Area
896,0.08944318468127993,0.12421264802217188,Emphysematous Area
897,0.0937263794406652,0.11892164273116651,Emphysematous Area
898,0.08213655832703454,0.14210128495842778,Emphysematous Area
899,0.08793146888384984,0.13177122700932226,Emphysematous Area
900,0.09750566893424034,0.12522045855379194,Emphysematous Area
901,0.10430839002267572,0.11539430587049632,Emphysematous Area
902,0.10481229528848579,0.12295288485764672,Emphysematous Area
903,0.09498614260519028,0.11816578483245149,Emphysematous Area
904,0.09851347946586042,0.1221970269589317,Emphysematous Area
905,0.10808767951625092,0.127236079617032,Emphysematous Area
906,0.08289241622574955,0.1221970269589317,Emphysematous Area
907,0.08566389518770473,0.11892164273116651,Emphysematous Area
908,0.09372637944066514,0.11892164273116651,Emphysematous Area
909,0.07482993197278914,0.09901738473167043,Emphysematous Area
910,0.09473418997228522,0.13252708490803727,Emphysematous Area
911,0.07961703199798437,0.11186696900982612,Emphysematous Area
912,0.09070294784580502,0.10884353741496594,Emphysematous Area
913,0.08364827412446468,0.10027714789619552,Emphysematous Area
914,0.08087679516250951,0.09397833207357015,Emphysematous Area
915,0.07986898463088943,0.10254472159234063,Emphysematous Area
916,0.0884353741496599,0.1080876795162509,Emphysematous Area
917,0.08717561098513482,0.12244897959183676,Emphysematous Area
918,0.10279667422524569,0.10833963214915596,Emphysematous Area
919,0.09725371630133539,0.12194507432602669,Emphysematous Area
920,0.07760141093474432,0.11942554799697655,Emphysematous Area
921,0.05996472663139335,0.1033005794910557,Emphysematous Area
922,0.0622323003275384,0.11715797430083141,Emphysematous Area
923,0.07986898463088937,0.10959939531368104,Emphysematous Area
924,0.07155454774502396,0.12547241118669689,Emphysematous Area
925,0.07886117409926935,0.09549004787100024,Emphysematous Area
926,0.028722600151171618,0.0861678004535148,Emphysematous Area
927,0.03602922650541701,0.0753338372385991,Emphysematous Area
928,0.010582010582010637,0.0468631897203326,Emphysematous Area
929,0.015117157974300854,0.0639959687578735,Emphysematous Area
930,0.012345679012345678,0.03804484756865706,Emphysematous Area
931,0.023683547493071333,0.07457797933988408,Emphysematous Area
932,0.031494079113126794,0.07281431090954898,Emphysematous Area
933,0.024691358024691412,0.08213655832703448,Emphysematous Area
934,0.037792894935752164,0.08616780045351474,Emphysematous Area
935,0.026203073822121448,0.04484756865709244,Emphysematous Area
936,0.01536911060720586,0.07281431090954898,Emphysematous Area
937,0.02973041068279164,0.07256235827664403,Emphysematous Area
938,0.12471655328798187,0.15041572184429325,Emphysematous Area
939,0.12925170068027209,0.16654069035021415,Emphysematous Area
940,0.15696649029982362,0.17913832199546487,Emphysematous Area
941,0.1526832955404384,0.16981607457797931,Emphysematous Area
942,0.14210128495842783,0.16376921138825903,Emphysematous Area
943,0.144872763920383,0.16603678508440411,Emphysematous Area
944,0.11665406903502146,0.15343915343915343,Emphysematous Area
945,0.13101536911060724,0.1496598639455782,Emphysematous Area
946,0.12345679012345678,0.1521793902746284,Emphysematous Area
947,0.14940791131267323,0.1423532375913329,Emphysematous Area
948,0.12975560594608215,0.16452506928697402,Emphysematous Area
949,0.1519274376417234,0.13832199546485263,Emphysematous Area
950,0.13731418493323255,0.1599899218946838,Emphysematous Area
951,0.1410934744268078,0.1884605694129504,Emphysematous Area
952,0.10985134794658608,0.12698412698412698,Emphysematous Area
953,0.11564625850340138,0.1675485008818342,Emphysematous Area
954,0.09826152683295547,0.1622574955908289,Septal Thickening
955,0.09448223733938022,0.12824389014865206,Septal Thickening
956,0.10254472159234068,0.14033761652809273,Septal Thickening
957,0.10808767951625092,0.1378180901990426,Septal Thickening
958,0.090199042579995,0.1370622323003275,Septal Thickening
959,0.10229276895943562,0.12799193751574703,Septal Thickening
960,0.09725371630133534,0.13655832703451753,Septal Thickening
961,0.10582010582010587,0.16225749559082897,Septal Thickening
962,0.09498614260519023,0.14386495338876296,Septal Thickening
963,0.1186696900982615,0.13227513227513227,Septal Thickening
964,0.11740992693373647,0.127991937515747,Septal Thickening
965,0.1068279163517259,0.1053162005542958,Septal Thickening
966,0.09851347946586048,0.1509196271101033,Septal Thickening
967,0.12093726379440667,0.12597631645250695,Septal Thickening
968,0.11438649533887629,0.1577223481985387,Septal Thickening
969,0.12194507432602669,0.14512471655328799,Septal Thickening
970,0.09624590576971526,0.14361300075585792,Septal Thickening
971,0.09674981103552532,0.1783824640967498,Septal Thickening
972,0.11262282690854125,0.17107583774250443,Septal Thickening
973,0.09649785840262032,0.14537666918619302,Septal Thickening
974,0.1053162005542958,0.18039808515998995,Septal Thickening
975,0.11463844797178135,0.12622826908541196,Septal Thickening
976,0.11211892164273113,0.13681027966742254,Septal Thickening
977,0.12547241118669689,0.12547241118669689,Septal Thickening
978,0.12522045855379188,0.14940791131267323,Septal Thickening
979,0.12270093222474177,0.13429075333837243,Septal Thickening
980,0.11186696900982612,0.11791383219954649,Septal Thickening
981,0.10556815318720081,0.1403376165280928,Septal Thickening
982,0.12396069538926685,0.1320231796422273,Septal Thickening
983,0.11010330057949108,0.13781809019904256,Septal Thickening
984,0.13378684807256241,0.16906021667926427,Septal Thickening
985,0.12975560594608215,0.144872763920383,Septal Thickening
986,0.11892164273116657,0.16528092718568912,Septal Thickening
987,0.15696649029982362,0.15394305870496344,Septal Thickening
988,0.16855631141345434,0.1655328798185941,Septal Thickening
989,0.14714033761652806,0.1541950113378685,Septal Thickening
990,0.15293524817334342,0.1751070798689846,Septal Thickening
991,0.16427311665406907,0.17687074829931973,Septal Thickening
992,0.14310909549004786,0.1516754850088184,Septal Thickening
993,0.15066767447719825,0.1748551272360796,Septal Thickening
994,0.13303099017384729,0.16427311665406902,Septal Thickening
995,0.12925170068027209,0.14789619551524313,Septal Thickening
996,0.12950365331317715,0.1597379692617788,Septal Thickening
997,0.13756613756613761,0.1693121693121693,Septal Thickening
998,0.13277903754094228,0.1564625850340136,Septal Thickening
999,0.13151927437641725,0.1461325270849081,Septal Thickening
1000,0.061476442428823386,0.1108591584782061,Septal Thickening
1001,0.0526581002771479,0.09901738473167038,Septal Thickening
1002,0.05618543713781815,0.09498614260519023,Septal Thickening
1003,0.04056437389770723,0.07079868984630888,Septal Thickening
1004,0.05920886873267828,0.08390022675736958,Septal Thickening
1005,0.054421768707483,0.09674981103552532,Septal Thickening
1006,0.06979087931468891,0.06979087931468886,Septal Thickening
1007,0.04182413706223237,0.11237087427563613,Septal Thickening
1008,0.02595112118921644,0.07835726883345928,Septal Thickening
1009,0.02393550012597634,0.09095490047871002,Septal Thickening
1010,0.054673721340388004,0.09649785840262032,Septal Thickening
1011,0.08213655832703454,0.0932224741748551,Septal Thickening
1012,0.04938271604938277,0.12849584278155707,Septal Thickening
1013,0.07961703199798437,0.0715545477450239,Septal Thickening
1014,0.06500377928949358,0.1355505165028975,Septal Thickening
1015,0.08339632149155962,0.12421264802217175,Septal Thickening
1016,0.06172839506172839,0.13681027966742249,Septal Thickening
1017,0.08087679516250951,0.12673217435122194,Septal Thickening
1018,0.05946082136558334,0.1073318216175359,Septal Thickening
1019,0.0619803476946334,0.054421768707483,Septal Thickening
1020,0.08616780045351474,0.08515998992189464,Septal Thickening
1021,0.09297052154195012,0.07684555303602925,Septal Thickening
1022,0.07936507936507936,0.1126228269085412,Septal Thickening
1023,0.07684555303602925,0.1116150163769212,Septal Thickening
1024,0.035525321239607,0.0864197530864198,Septal Thickening
1025,0.03300579491055683,0.06827916351725882,Septal Thickening
1026,0.06172839506172839,0.08490803728898966,Septal Thickening
1027,0.09725371630133539,0.09423028470647515,Septal Thickening
1028,0.09397833207357015,0.10657596371882092,Septal Thickening
1029,0.0957420005039053,0.11438649533887627,Septal Thickening
1030,0.04887881078357276,0.07205845301083402,Septal Thickening
1031,0.056437389770723156,0.10833963214915598,Septal Thickening
1032,0.08264046359284455,0.12396069538926688,Septal Thickening
1033,0.027210884353741527,0.0468631897203326,Septal Thickening
1034,0.03199798437893675,0.07382212144116906,Septal Thickening
1035,0.04988662131519278,0.09624590576971526,Septal Thickening
1036,0.07886117409926935,0.08793146888384984,Septal Thickening
1037,0.031997984378936806,0.07281431090954898,Septal Thickening
1038,0.0450995212899975,0.08742756361803977,Septal Thickening
1039,0.04434366339128243,0.11539430587049637,Septal Thickening
1040,0.04938271604938271,0.08919123204837492,Septal Thickening
1041,0.06802721088435376,0.13303099017384734,Septal Thickening
1042,0.05920886873267828,0.07936507936507936,Septal Thickening
1043,0.07835726883345934,0.09599395313681028,Septal Thickening
1044,0.06399596875787356,0.1194255479969766,Septal Thickening
1045,0.07936507936507936,0.11564625850340132,Septal Thickening
1046,0.08767951625094483,0.12698412698412695,Septal Thickening
1047,0.07231040564373897,0.07886117409926935,Septal Thickening
1048,0.058704963466868265,0.050642479213907854,Septal Thickening
1049,0.061476442428823386,0.09372637944066509,Septal Thickening
1050,0.050894431846812804,0.08364827412446457,Septal Thickening
1051,0.041824137062232314,0.08969513731418494,Septal Thickening
1052,0.053413958175862974,0.11035525321239609,Septal Thickening
1053,0.04006046863189722,0.12471655328798187,Septal Thickening
1054,0.04434366339128243,0.06500377928949358,Septal Thickening
1055,0.026958931720836465,0.06525573192239859,Septal Thickening
1056,0.04106827916351724,0.07231040564373892,Septal Thickening
1057,0.04006046863189722,0.08793146888384984,Septal Thickening
1058,0.039556563366087205,0.0975056689342404,Septal Thickening
1059,0.0413202317964223,0.09523809523809529,Septal Thickening
1060,0.03728898966994204,0.08667170571932475,Septal Thickening
1061,0.02544721592340643,0.054673721340388004,Septal Thickening
1062,0.03300579491055683,0.06525573192239853,Septal Thickening
1063,0.06701940035273368,0.10229276895943562,Septal Thickening
1064,0.05165028974552788,0.1015369110607206,Septal Thickening
1065,0.04283194759385239,0.1164021164021164,Septal Thickening
1066,0.018140589569161036,0.09070294784580502,Septal Thickening
1067,0.02141597379692617,0.10657596371882083,Septal Thickening
1068,0.020408163265306145,0.07382212144116906,Septal Thickening
1069,0.020912068531116157,0.09700176366843033,Septal Thickening
1070,0.025195263290501424,0.08112874779541446,Septal Thickening
1071,0.02443940539178635,0.08339632149155962,Septal Thickening
1072,0.031997984378936806,0.07533383723859921,Septal Thickening
1073,0.0375409423028471,0.06676744771982868,Septal Thickening
1074,0.0393046107331822,0.06701940035273374,Septal Thickening
1075,0.03250188964474682,0.08289241622574955,Septal Thickening
1076,0.018896447467876054,0.04661123708742759,Septal Thickening
1077,0.05694129503653311,0.09271856890904512,Septal Thickening
1078,0.056437389770723156,0.10178886369362561,Septal Thickening
1079,0.03653313177122702,0.06525573192239859,Septal Thickening
1080,0.03023431594860171,0.10430839002267572,Septal Thickening
1081,0.03728898966994204,0.09322247417485519,Septal Thickening
1082,0.03073822121441172,0.09171075837742504,Septal Thickening
1083,0.03678508440413203,0.0861678004535148,Septal Thickening
1084,0.026203073822121448,0.07357016880826406,Septal Thickening
1085,0.05165028974552782,0.11967750062988158,Septal Thickening
1086,0.06878306878306878,0.1201814058956916,Septal Thickening
1087,0.06475182665658857,0.0939783320735702,Septal Thickening
1088,0.0602166792642983,0.07482993197278914,Septal Thickening
1089,0.037037037037037035,0.09649785840262026,Septal Thickening
1090,0.03023431594860171,0.07961703199798442,Septal Thickening
1091,0.017888636936255975,0.0582010582010582,Septal Thickening
1092,0.06172839506172845,0.07432602670697908,Septal Thickening
1093,0.048626858150667696,0.10204081632653061,Septal Thickening
1094,0.05291005291005291,0.0881834215167549,Septal Thickening
1095,0.02443940539178635,0.10204081632653061,Septal Thickening
1096,0.028974552784076624,0.09347442680776014,Septal Thickening
1097,0.015621063240110866,0.050894431846812804,Septal Thickening
1098,0.011085915847820649,0.041824137062232314,Septal Thickening
1099,0.02343159486016627,0.06827916351725877,Septal Thickening
1100,0.07105064247921394,0.0922146636432351,Septal Thickening
1101,0.06853111615016377,0.1204333585285966,Septal Thickening
1102,0.07029478458049887,0.09246661627614011,Septal Thickening
1103,0.06324011085915848,0.07936507936507936,Septal Thickening
1104,0.05013857394809779,0.12068531116150166,Septal Thickening
1105,0.06324011085915848,0.1146384479717813,Septal Thickening
1106,0.03527336860670194,0.0619803476946334,Septal Thickening
1107,0.047115142353237605,0.05013857394809773,Septal Thickening
1108,0.06601158982111366,0.0957420005039053,Septal Thickening
1109,0.0506424792139078,0.08793146888384984,Septal Thickening
1110,0.056185437137818095,0.08742756361803983,Septal Thickening
1111,0.07583774250440917,0.1347946586041824,Septal Thickening
1112,0.0939783320735702,0.12270093222474177,Septal Thickening
1113,0.07079868984630888,0.10556815318720081,Septal Thickening
1114,0.06374401612496855,0.12522045855379188,Septal Thickening
1115,0.06878306878306878,0.12068531116150163,Septal Thickening
1116,0.07886117409926935,0.09599395313681025,Septal Thickening
1117,0.08087679516250951,0.07231040564373892,Septal Thickening
1118,0.06399596875787356,0.13756613756613756,Septal Thickening
1119,0.0788611740992694,0.12975560594608215,Septal Thickening
1120,0.054925673973293065,0.1375661375661376,Septal Thickening
1121,0.05920886873267828,0.11010330057949108,Septal Thickening
1122,0.07054673721340393,0.09523809523809523,Septal Thickening
1123,0.07508188460569415,0.1295036533131771,Septal Thickening
1124,0.07583774250440917,0.10808767951625092,Septal Thickening
1125,0.06500377928949358,0.08818342151675485,Septal Thickening
1126,0.06525573192239859,0.10808767951625098,Septal Thickening
1127,0.07860922146636434,0.11438649533887635,Septal Thickening
1128,0.06324011085915854,0.10355253212396065,Septal Thickening
1129,0.08213655832703454,0.0957420005039053,Septal Thickening
1130,0.07608969513731423,0.12144116906021668,Septal Thickening
1131,0.08213655832703454,0.10380448475686571,Septal Thickening
1132,0.08163265306122452,0.08919123204837492,Septal Thickening
1133,0.07231040564373897,0.10103300579491059,Septal Thickening
1134,0.08188460569412953,0.07835726883345928,Septal Thickening
1135,0.05492567397329301,0.09322247417485507,Septal Thickening
1136,0.04938271604938277,0.08919123204837492,Septal Thickening
1137,0.05668934240362816,0.0713025951121189,Septal Thickening
1138,0.06550768455530365,0.09523809523809523,Septal Thickening
1139,0.07130259511211895,0.09045099521289995,Septal Thickening
1140,0.07231040564373897,0.1126228269085412,Septal Thickening
1141,0.07860922146636434,0.11489040060468636,Septal Thickening
1142,0.07508188460569415,0.12648022171831697,Septal Thickening
1143,0.08667170571932475,0.11237087427563616,Septal Thickening
1144,0.07382212144116912,0.10153691106072057,Septal Thickening
1145,0.08465608465608465,0.11791383219954643,Septal Thickening
1146,0.10078105316200553,0.12043335852859657,Septal Thickening
1147,0.08012093726379443,0.11136306374401611,Septal Thickening
1148,0.06827916351725877,0.07281431090954898,Septal Thickening
1149,0.06903502141597384,0.09322247417485507,Septal Thickening
1150,0.08238851095993954,0.11715797430083147,Septal Thickening
1151,0.06500377928949358,0.11791383219954643,Septal Thickening
1152,0.054673721340388004,0.0975056689342404,Septal Thickening
1153,0.05139833711262287,0.08163265306122447,Septal Thickening
1154,0.0622323003275384,0.07986898463088937,Septal Thickening
1155,0.06298815822625348,0.09423028470647521,Septal Thickening
1156,0.040816326530612235,0.1053162005542958,Septal Thickening
1157,0.07079868984630894,0.11413454270597129,Septal Thickening
1158,0.07785336356764933,0.08994708994708994,Septal Thickening
1159,0.06172839506172839,0.10153691106072055,Septal Thickening
1160,0.08944318468127993,0.14084152179390275,Septal Thickening
1161,0.09700176366843033,0.12773998488284202,Septal Thickening
1162,0.1111111111111111,0.13882590073066267,Septal Thickening
1163,0.10909549004787106,0.10959939531368107,Septal Thickening
1164,0.08969513731418494,0.10279667422524563,Septal Thickening
1165,0.07357016880826406,0.0947341899722852,Septal Thickening
1166,0.08919123204837492,0.12295288485764677,Septal Thickening
1167,0.07860922146636434,0.11136306374401614,Septal Thickening
1168,0.07860922146636434,0.13252708490803727,Septal Thickening
1169,0.09876543209876543,0.12849584278155707,Septal Thickening
1170,0.08289241622574955,0.11564625850340132,Septal Thickening
